date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:03:30	2777/2777	---M-Z	200	added ('OK')	text/css	etag:%22ad9-5d81f90e-0;gz%22	https://speaklies.com/wp-content/themes/anggita/css/preloader.css?ver=1	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/themes/anggita/css/preloader68b3.css	(from https://speaklies.com/)
11:03:30	26087/26087	---M-Z	200	added ('OK')	text/css	etag:%2265e7-5d81f90e-0;gz%22	https://speaklies.com/wp-content/themes/anggita/css/animate.css?ver=1	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/themes/anggita/css/animate68b3.css	(from https://speaklies.com/)
11:03:30	22077/22077	---M-Z	200	added ('OK')	text/css	etag:%22563d-5d81f90e-0;gz%22	https://speaklies.com/wp-content/themes/anggita/css/magic.css?ver=1	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/themes/anggita/css/magic68b3.css	(from https://speaklies.com/)
11:03:31	1729/1729	---M-Z	200	added ('OK')	text/css	etag:%226c1-5d81f90e-0;gz%22	https://speaklies.com/wp-content/themes/anggita/css/slick.css?ver=1	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/themes/anggita/css/slick68b3.css	(from https://speaklies.com/)
11:03:31	4279/4279	---M-Z	200	added ('OK')	text/css	etag:%2210b7-5d81f90e-0;gz%22	https://speaklies.com/wp-content/themes/anggita/css/slicknav.css?ver=1	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/themes/anggita/css/slicknav68b3.css	(from https://speaklies.com/)
11:03:31	3335/3335	---M-Z	200	added ('OK')	text/css	etag:%22d07-5d81f90e-0;gz%22	https://speaklies.com/wp-content/themes/anggita/css/jquery.fatNav.css?ver=1	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/themes/anggita/css/jquery.fatNav68b3.css	(from https://speaklies.com/)
11:03:32	79844/79844	---M-Z	200	added ('OK')	text/css	etag:%22137e4-5d81f90e-0;gz%22	https://speaklies.com/wp-content/themes/anggita/style.css?ver=1	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/themes/anggita/style68b3.css	(from https://speaklies.com/)
11:03:32	16636/16636	---M-Z	200	added ('OK')	text/css	etag:%2240fc-5f589a81-0;gz%22	https://speaklies.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.9.1	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min74e5.css	(from https://speaklies.com/)
11:03:32	18468/18468	---M-Z	200	added ('OK')	text/css	etag:%224824-5f589a81-0;gz%22	https://speaklies.com/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.0.6	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/plugins/elementor/assets/lib/animations/animations.min7c45.css	(from https://speaklies.com/)
11:03:33	3854/3854	---M-Z	200	added ('OK')	text/css	etag:%22f0e-5f589a81-0;gz%22	https://speaklies.com/wp-content/plugins/elementor/assets/css/frontend-legacy.min.css?ver=3.0.6	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/plugins/elementor/assets/css/frontend-legacy.min7c45.css	(from https://speaklies.com/)
11:03:33	112503/112503	---M-Z	200	added ('OK')	text/css	etag:%221b777-5f589a81-0;gz%22	https://speaklies.com/wp-content/plugins/elementor/assets/css/frontend.min.css?ver=3.0.6	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/plugins/elementor/assets/css/frontend.min7c45.css	(from https://speaklies.com/)
11:03:33	1078/1078	---M-Z	200	added ('OK')	text/css	etag:%22436-5f589cd9-0;gz%22	https://speaklies.com/wp-content/uploads/elementor/css/post-305.css?ver=1599642841	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/uploads/elementor/css/post-30501f4.css	(from https://speaklies.com/)
11:03:34	57180/57180	---M-Z	200	added ('OK')	text/css	etag:%22df5c-5f589a81-0;gz%22	https://speaklies.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.0.6	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min7c45.css	(from https://speaklies.com/)
11:03:34	26702/26702	---M-Z	200	added ('OK')	text/css	etag:%22684e-5f589a81-0;gz%22	https://speaklies.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min.css?ver=3.0.6	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min7c45.css	(from https://speaklies.com/)
11:03:34	24177/24177	---M-Z	200	added ('OK')	text/css	etag:%225e71-5f589e6e-0;gz%22	https://speaklies.com/wp-content/uploads/elementor/css/post-98.css?ver=1599643246	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/uploads/elementor/css/post-98d958.css	(from https://speaklies.com/)
11:03:35	55753/55753	---M-Z	200	added ('OK')	text/css	etag:%22d9c9-5f589a81-0;gz%22	https://speaklies.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.12.0	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.minb683.css	(from https://speaklies.com/)
11:03:35	668/668	---M-Z	200	added ('OK')	text/css	etag:%2229c-5f589a81-0;gz%22	https://speaklies.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.12.0	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.minb683.css	(from https://speaklies.com/)
11:03:35	676/676	---M-Z	200	added ('OK')	text/css	etag:%222a4-5f589a81-0;gz%22	https://speaklies.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.12.0	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.minb683.css	(from https://speaklies.com/)
11:03:35	661/661	---M-Z	200	added ('OK')	text/css	etag:%22295-5f589a81-0;gz%22	https://speaklies.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.12.0	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.minb683.css	(from https://speaklies.com/)
11:03:36	9298/9298	---M-Z	200	added ('OK')	application/x-javascript	etag:%222452-5f589a84-0;gz%22	https://speaklies.com/wp-content/plugins/google-analytics-for-wordpress/assets/js/frontend.min.js?ver=7.12.2	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/plugins/google-analytics-for-wordpress/assets/js/frontend.min994d.js	(from https://speaklies.com/)
11:03:37	96873/96873	---M-Z	200	added ('OK')	application/x-javascript	etag:%2217a69-5d81f90d-0;gz%22	https://speaklies.com/wp-includes/js/jquery/jquery.js?ver=1.12.4-wp	C:/My%20Web%20Sites/rrere/speaklies.com/wp-includes/js/jquery/jquery4a5f.js	(from https://speaklies.com/)
11:03:37	52759/52759	---M-Z	200	added ('OK')	application/x-javascript	etag:%22ce17-5d81f90e-0;gz%22	https://speaklies.com/wp-content/themes/anggita/js/modernizr.js?ver=5.5.7	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/themes/anggita/js/modernizr234e.js	(from https://speaklies.com/)
11:03:38	15055/15055	---M-Z	200	added ('OK')	application/x-javascript	etag:%223acf-5f589a81-0;gz%22	https://speaklies.com/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js?ver=3.0.6	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min7c45.js	(from https://speaklies.com/)
11:03:38	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2002%20Jan%202022%2010:03:39%20GMT	https://speaklies.com/wp-json/wp/v2/pages/98	C:/My%20Web%20Sites/rrere/speaklies.com/wp-json/wp/v2/pages/98	(from https://speaklies.com/)
11:03:38	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2002%20Jan%202022%2010:03:39%20GMT	https://speaklies.com/wp-json/	C:/My%20Web%20Sites/rrere/speaklies.com/wp-json/index.html	(from https://speaklies.com/)
11:03:39	792/792	---M-Z	200	added ('OK')	text/xml	date:Sun,%2002%20Jan%202022%2010:03:39%20GMT	https://speaklies.com/xmlrpc.php?rsd	C:/My%20Web%20Sites/rrere/speaklies.com/xmlrpc0db0.php	(from https://speaklies.com/)
11:03:40	1045/1045	---M-Z	200	added ('OK')	application/xml	etag:%22415-5d81f90d-0;gz%22	https://speaklies.com/wp-includes/wlwmanifest.xml	C:/My%20Web%20Sites/rrere/speaklies.com/wp-includes/wlwmanifest.xml	(from https://speaklies.com/)
11:03:40	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2002%20Jan%202022%2010:03:40%20GMT	https://speaklies.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fspeaklies.com%2F	C:/My%20Web%20Sites/rrere/speaklies.com/wp-json/oembed/1.0/embed17a0	(from https://speaklies.com/)
11:03:40	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2002%20Jan%202022%2010:03:40%20GMT	https://speaklies.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fspeaklies.com%2F&format=xml	C:/My%20Web%20Sites/rrere/speaklies.com/wp-json/oembed/1.0/embed531b	(from https://speaklies.com/)
11:03:40	2008/2008	---M--	200	added ('OK')	image/png	etag:%227d8-5d84cf70-0;;;%22	https://speaklies.com/wp-content/uploads/2019/09/cropped-gameIcon-32x32.png	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/uploads/2019/09/cropped-gameIcon-32x32.png	(from https://speaklies.com/)
11:03:41	15519/15519	---M--	200	added ('OK')	image/png	etag:%223c9f-5d84cf70-0;;;%22	https://speaklies.com/wp-content/uploads/2019/09/cropped-gameIcon-180x180.png	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/uploads/2019/09/cropped-gameIcon-180x180.png	(from https://speaklies.com/)
11:03:41	16840/16840	---M--	200	added ('OK')	image/png	etag:%2241c8-5d84cf70-0;;;%22	https://speaklies.com/wp-content/uploads/2019/09/cropped-gameIcon-192x192.png	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/uploads/2019/09/cropped-gameIcon-192x192.png	(from https://speaklies.com/)
11:03:43	7376/7376	---M--	200	added ('OK')	application/font-woff	etag:%221cd0-5fac6cd2-0;;;%22	https://speaklies.com/wp-content/fonts/poppins/pxiEyp8kv8JHgFVrJJnedHFHGPezSQ.woff	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/fonts/poppins/pxiEyp8kv8JHgFVrJJnedHFHGPezSQ.woff	(from https://speaklies.com/)
11:03:43	10536/10536	---M--	200	added ('OK')	application/font-woff	etag:%222928-5fac6cd2-0;;;%22	https://speaklies.com/wp-content/fonts/poppins/pxiEyp8kv8JHgFVrJJfedHFHGPc.woff	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/fonts/poppins/pxiEyp8kv8JHgFVrJJfedHFHGPc.woff	(from https://speaklies.com/)
11:03:43	4276/4276	---M--	200	added ('OK')	application/font-woff	etag:%2210b4-61c35ef2-0;;;%22	https://speaklies.com/wp-content/fonts/heebo/NGSpv5_NC0k9P_v6ZUCbLRAHxK1EiSysd0mg7UiCXC5VkK8.woff	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/fonts/heebo/NGSpv5_NC0k9P_v6ZUCbLRAHxK1EiSysd0mg7UiCXC5VkK8.woff	(from https://speaklies.com/)
11:03:44	52976/52976	---M--	200	added ('OK')	application/font-woff	etag:%22cef0-5fac6cd2-0;;;%22	https://speaklies.com/wp-content/fonts/poppins/pxiEyp8kv8JHgFVrJJbedHFHGPezSQ.woff	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/fonts/poppins/pxiEyp8kv8JHgFVrJJbedHFHGPezSQ.woff	(from https://speaklies.com/)
11:03:46	13472/13472	---M--	200	added ('OK')	application/font-woff	etag:%2234a0-61c35ef3-0;;;%22	https://speaklies.com/wp-content/fonts/heebo/NGSpv5_NC0k9P_v6ZUCbLRAHxK1EiSysdUmg7UiCXC5V.woff	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/fonts/heebo/NGSpv5_NC0k9P_v6ZUCbLRAHxK1EiSysdUmg7UiCXC5V.woff	(from https://speaklies.com/)
11:03:46	13479/13479	---M--	200	added ('OK')	image/png	etag:%2234a7-5d81f90e-0;;;%22	https://speaklies.com/wp-content/uploads/2019/08/title.png	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/uploads/2019/08/title.png	(from https://speaklies.com/)
11:03:48	54405/54405	---M--	200	added ('OK')	image/jpeg	etag:%22d485-5e25c67c-0;;;%22	https://speaklies.com/wp-content/uploads/2020/01/DescriptionImg1.jpg	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/uploads/2020/01/DescriptionImg1.jpg	(from https://speaklies.com/)
11:03:50	253569/253569	---M--	200	added ('OK')	image/jpeg	etag:%223de81-5d81f90e-0;;;%22	https://speaklies.com/wp-content/uploads/2019/08/backgroundM-1.jpg	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/uploads/2019/08/backgroundM-1.jpg	(from https://speaklies.com/)
11:03:51	338415/338415	---M--	200	added ('OK')	image/jpeg	etag:%22529ef-5d98c71e-0;;;%22	https://speaklies.com/wp-content/uploads/2019/10/screenshot2-2.jpg	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/uploads/2019/10/screenshot2-2.jpg	(from https://speaklies.com/)
11:03:52	333650/333650	---M--	200	added ('OK')	image/jpeg	etag:%2251752-5d98c71c-0;;;%22	https://speaklies.com/wp-content/uploads/2019/10/screenshot1-2.jpg	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/uploads/2019/10/screenshot1-2.jpg	(from https://speaklies.com/)
11:03:53	401120/401120	---M--	200	added ('OK')	image/jpeg	etag:%2261ee0-5e0e9811-0;;;%22	https://speaklies.com/wp-content/uploads/2020/01/screenshot8.jpg	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/uploads/2020/01/screenshot8.jpg	(from https://speaklies.com/)
11:03:53	383101/383101	---M--	200	added ('OK')	image/jpeg	etag:%225d87d-5e0e9813-0;;;%22	https://speaklies.com/wp-content/uploads/2020/01/screenshot9.jpg	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/uploads/2020/01/screenshot9.jpg	(from https://speaklies.com/)
11:03:55	340844/340844	---M--	200	added ('OK')	image/jpeg	etag:%225336c-5d98c725-0;;;%22	https://speaklies.com/wp-content/uploads/2019/10/screenshot6-1.jpg	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/uploads/2019/10/screenshot6-1.jpg	(from https://speaklies.com/)
11:03:56	399424/399424	---M--	200	added ('OK')	image/jpeg	etag:%2261840-5d98c720-0;;;%22	https://speaklies.com/wp-content/uploads/2019/10/screenshot4-1.jpg	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/uploads/2019/10/screenshot4-1.jpg	(from https://speaklies.com/)
11:03:56	699344/699344	---M--	200	added ('OK')	image/jpeg	etag:%22aabd0-5e0e9816-0;;;%22	https://speaklies.com/wp-content/uploads/2020/01/screenshot10.jpg	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/uploads/2020/01/screenshot10.jpg	(from https://speaklies.com/)
11:03:56	493907/493907	---M--	200	added ('OK')	image/jpeg	etag:%2278953-5d98c723-0;;;%22	https://speaklies.com/wp-content/uploads/2019/10/screenshot5-1.jpg	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/uploads/2019/10/screenshot5-1.jpg	(from https://speaklies.com/)
11:03:56	366720/366720	---M--	200	added ('OK')	image/jpeg	etag:%2259880-5d98c727-0;;;%22	https://speaklies.com/wp-content/uploads/2019/10/screenshot7-1.jpg	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/uploads/2019/10/screenshot7-1.jpg	(from https://speaklies.com/)
11:03:57	19095/19095	---M--	200	added ('OK')	image/jpeg	etag:%224a97-5d98b9ef-0;;;%22	https://speaklies.com/wp-content/uploads/2019/10/screenshot1-300x169.jpg	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/uploads/2019/10/screenshot1-300x169.jpg	(from https://speaklies.com/)
11:03:57	15770/15770	---M--	200	added ('OK')	image/jpeg	etag:%223d9a-5d98b9f1-0;;;%22	https://speaklies.com/wp-content/uploads/2019/10/screenshot2-300x169.jpg	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/uploads/2019/10/screenshot2-300x169.jpg	(from https://speaklies.com/)
11:03:58	18592/18592	---M--	200	added ('OK')	image/jpeg	etag:%2248a0-5e0e9811-0;;;%22	https://speaklies.com/wp-content/uploads/2020/01/screenshot8-300x169.jpg	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/uploads/2020/01/screenshot8-300x169.jpg	(from https://speaklies.com/)
11:03:58	17648/17648	---M--	200	added ('OK')	image/jpeg	etag:%2244f0-5e0e9813-0;;;%22	https://speaklies.com/wp-content/uploads/2020/01/screenshot9-300x169.jpg	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/uploads/2020/01/screenshot9-300x169.jpg	(from https://speaklies.com/)
11:03:59	16726/16726	---M--	200	added ('OK')	image/jpeg	etag:%224156-5d98b9f5-0;;;%22	https://speaklies.com/wp-content/uploads/2019/10/screenshot4-300x169.jpg	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/uploads/2019/10/screenshot4-300x169.jpg	(from https://speaklies.com/)
11:04:00	333650/333650	---M--	200	added ('OK')	image/jpeg	etag:%2251752-5d98b9ef-0;;;%22	https://speaklies.com/wp-content/uploads/2019/10/screenshot1.jpg	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/uploads/2019/10/screenshot1.jpg	(from https://speaklies.com/)
11:04:01	13827/13827	---M--	200	added ('OK')	image/jpeg	etag:%223603-5d98b9f7-0;;;%22	https://speaklies.com/wp-content/uploads/2019/10/screenshot5-300x169.jpg	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/uploads/2019/10/screenshot5-300x169.jpg	(from https://speaklies.com/)
11:04:01	399424/399424	---M--	200	added ('OK')	image/jpeg	etag:%2261840-5d98b9f5-0;;;%22	https://speaklies.com/wp-content/uploads/2019/10/screenshot4.jpg	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/uploads/2019/10/screenshot4.jpg	(from https://speaklies.com/)
11:04:02	20195/20195	---M--	200	added ('OK')	image/jpeg	etag:%224ee3-5e0e9816-0;;;%22	https://speaklies.com/wp-content/uploads/2020/01/screenshot10-300x169.jpg	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/uploads/2020/01/screenshot10-300x169.jpg	(from https://speaklies.com/)
11:04:03	17331/17331	---M--	200	added ('OK')	image/jpeg	etag:%2243b3-5d98b9f9-0;;;%22	https://speaklies.com/wp-content/uploads/2019/10/screenshot6-300x169.jpg	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/uploads/2019/10/screenshot6-300x169.jpg	(from https://speaklies.com/)
11:04:03	493907/493907	---M--	200	added ('OK')	image/jpeg	etag:%2278953-5d98b9f7-0;;;%22	https://speaklies.com/wp-content/uploads/2019/10/screenshot5.jpg	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/uploads/2019/10/screenshot5.jpg	(from https://speaklies.com/)
11:04:04	338415/338415	---M--	200	added ('OK')	image/jpeg	etag:%22529ef-5d98b9f1-0;;;%22	https://speaklies.com/wp-content/uploads/2019/10/screenshot2.jpg	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/uploads/2019/10/screenshot2.jpg	(from https://speaklies.com/)
11:04:06	18669/18669	---M--	200	added ('OK')	image/jpeg	etag:%2248ed-5d98b9fb-0;;;%22	https://speaklies.com/wp-content/uploads/2019/10/screenshot7-300x169.jpg	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/uploads/2019/10/screenshot7-300x169.jpg	(from https://speaklies.com/)
11:04:06	4015/4015	---MCZ	200	added ('OK')	text/css	etag:W/%22ae0fc9b84c30cada1784022044962394%22	http://cdn-images.mailchimp.com/embedcode/classic-10_7.css	C:/My%20Web%20Sites/rrere/cdn-images.mailchimp.com/embedcode/classic-10_7.css	(from https://speaklies.com/)
11:04:08	14105/14105	---M-Z	200	added ('OK')	application/x-javascript	etag:%223719-5f589abf-0;gz%22	https://speaklies.com/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=5.2.2	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/plugins/contact-form-7/includes/js/scriptsbb49.js	(from https://speaklies.com/)
11:04:10	37045/37045	---M-Z	200	added ('OK')	application/x-javascript	etag:%2290b5-5d81f90e-0;gz%22	https://speaklies.com/wp-content/themes/anggita/js/bootstrap.min.js?ver=5.5.7	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/themes/anggita/js/bootstrap.min234e.js	(from https://speaklies.com/)
11:04:21	340844/340844	---M--	200	added ('OK')	image/jpeg	etag:%225336c-5d98b9f9-0;;;%22	https://speaklies.com/wp-content/uploads/2019/10/screenshot6.jpg	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/uploads/2019/10/screenshot6.jpg	(from https://speaklies.com/)
11:04:23	143249/143249	---M--	200	added ('OK')	application/javascript	etag:%226465dd4a8331265e6629cd069e03504c%22	http://s3.amazonaws.com/downloads.mailchimp.com/js/mc-validate.js	C:/My%20Web%20Sites/rrere/s3.amazonaws.com/downloads.mailchimp.com/js/mc-validate.js	(from https://speaklies.com/)
11:04:23	366720/366720	---M--	200	added ('OK')	image/jpeg	etag:%2259880-5d98b9fb-0;;;%22	https://speaklies.com/wp-content/uploads/2019/10/screenshot7.jpg	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/uploads/2019/10/screenshot7.jpg	(from https://speaklies.com/)
11:04:23	6975/6975	---M-Z	200	added ('OK')	application/x-javascript	etag:%221b3f-5d81f90e-0;gz%22	https://speaklies.com/wp-content/themes/anggita/js/superfish.js?ver=5.5.7	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/themes/anggita/js/superfish234e.js	(from https://speaklies.com/)
11:04:24	2915/2915	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b63-5d81f90e-0;gz%22	https://speaklies.com/wp-content/themes/anggita/js/jquery.fitvids.js?ver=5.5.7	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/themes/anggita/js/jquery.fitvids234e.js	(from https://speaklies.com/)
11:04:25	20216/20216	---M-Z	200	added ('OK')	application/x-javascript	etag:%224ef8-5d81f90e-0;gz%22	https://speaklies.com/wp-content/themes/anggita/js/jquery.magnific-popup.min.js?ver=5.5.7	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/themes/anggita/js/jquery.magnific-popup.min234e.js	(from https://speaklies.com/)
11:04:26	10085/10085	---M-Z	200	added ('OK')	application/x-javascript	etag:%222765-5d81f90e-0;gz%22	https://speaklies.com/wp-content/themes/anggita/js/jquery.sticky.js?ver=5.5.7	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/themes/anggita/js/jquery.sticky234e.js	(from https://speaklies.com/)
11:04:26	5629/5629	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215fd-5f589aa9-0;gz%22	https://speaklies.com/wp-includes/js/imagesloaded.min.js?ver=4.1.4	C:/My%20Web%20Sites/rrere/speaklies.com/wp-includes/js/imagesloaded.mineda1.js	(from https://speaklies.com/)
11:04:26	42863/42863	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a76f-5f589a81-0;gz%22	https://speaklies.com/wp-content/plugins/elementor/assets/lib/slick/slick.min.js?ver=1.8.1	C:/My%20Web%20Sites/rrere/speaklies.com/wp-content/plugins/elementor/assets/lib/slick/slick.minc245.js	(from https://speaklies.com/)
